"county_id","county_name","district_id","district_name","line_no","account","line_desc","amount_1","amount_2","amount_3"
15,"Gloucester",5590,"Wenonah Boro",805,"'20-4420-4429","I.D.E.A. Part B (Handicapped)",48027.00,43000.00,38700.00
15,"Gloucester",5590,"Wenonah Boro",806,"'20-4541","Arp ESSER Subgrant-Accelerated Learning Coaching and Educator Support Grant",16647.00,5500.00,0.00
15,"Gloucester",5590,"Wenonah Boro",807,"'20-4542","Arp ESSER Subgrant-Evidence-Based Summer Learning and Enrichment Activities Grant",15818.00,8000.00,0.00
15,"Gloucester",5590,"Wenonah Boro",808,"'20-4543","Arp ESSER Subgrant-Evidence-Based Comprehensive Beyond the School Day Activities Grant",22522.00,0.00,0.00
15,"Gloucester",5590,"Wenonah Boro",809,"'20-4544","Arp ESSER Subgrant-New Jersey Tiered System of Supports (Njtss) Mental Health Support Staffing Gra",33131.00,10000.00,0.00
15,"Gloucester",5590,"Wenonah Boro",823,"'20-4534","CRRSA Act-ESSER II",9511.00,0.00,0.00
15,"Gloucester",5590,"Wenonah Boro",830,"'","Total Revenues from Federal Sources",148463.00,68500.00,40500.00
15,"Gloucester",5590,"Wenonah Boro",837,"'","Actual Revenues (Over)/Under Expenditures-Student Activity Fund",-951.00,0.00,0.00
15,"Gloucester",5590,"Wenonah Boro",840,"'","Total Grants and Entitlements",173572.00,91821.00,62500.00
15,"Gloucester",5590,"Wenonah Boro",845,"'40-5200","Transfers from Other Funds",9975.00,0.00,5829.00
15,"Gloucester",5590,"Wenonah Boro",860,"'40-1210","Local Tax Levy",273485.00,142341.00,132366.00
15,"Gloucester",5590,"Wenonah Boro",885,"'","Total Revenues from Local Sources",273485.00,142341.00,132366.00
15,"Gloucester",5590,"Wenonah Boro",890,"'40-3160","Debt Service Aid Type II",49650.00,77486.00,76330.00
15,"Gloucester",5590,"Wenonah Boro",892,"'40-303","Budgeted Fund Balance",0.00,8073.00,9975.00
15,"Gloucester",5590,"Wenonah Boro",895,"'","Total Local Repayment of Debt",333110.00,227900.00,224500.00
15,"Gloucester",5590,"Wenonah Boro",930,"'","Actual Revenues (Over)/Under Expenditures",-6830.00,0.00,0.00
15,"Gloucester",5590,"Wenonah Boro",935,"'","Total Repayment of Debt",326280.00,227900.00,224500.00
15,"Gloucester",5590,"Wenonah Boro",1000,"'","Total Revenues/Sources",4045645.00,4000436.00,4033348.00
15,"Gloucester",5590,"Wenonah Boro",1010,"'","Total Revenues/Sources Net of Transfers",4045645.00,4000436.00,4033348.00
15,"Gloucester",5620,"West Deptford Twp",100,"'10-1210","Local Tax Levy-Base Budget",36630046.00,37872041.00,38704184.00
15,"Gloucester",5620,"West Deptford Twp",114,"'10-121x","Total Tax Levy",36630046.00,37872041.00,38704184.00
15,"Gloucester",5620,"West Deptford Twp",190,"'10-1300","Total Tuition",34120.00,64757.00,152160.00
15,"Gloucester",5620,"West Deptford Twp",250,"'10-1420-1440","Transportation Fees from Other Local Education Authorities",0.00,39522.00,25000.00
15,"Gloucester",5620,"West Deptford Twp",300,"'10-1XXX","Unrestricted Miscellaneous Revenues",417830.00,442403.00,450336.00
15,"Gloucester",5620,"West Deptford Twp",340,"'10-1XXX","Interest Earned on Capital Reserve Funds",6542.00,100.00,100.00
15,"Gloucester",5620,"West Deptford Twp",350,"'10-1XXX","Other Restricted Miscellaneous Revenues / Paycheck Protection Program (Apssds Only)",4.00,339580.00,395000.00
15,"Gloucester",5620,"West Deptford Twp",370,"'","Total Revenues from Local Sources",37088542.00,38758403.00,39726780.00
15,"Gloucester",5620,"West Deptford Twp",420,"'10-3121","Categorical Transportation Aid",1034656.00,1034656.00,1621255.00
15,"Gloucester",5620,"West Deptford Twp",430,"'10-3131","Extraordinary Aid",879282.00,655594.00,791354.00
15,"Gloucester",5620,"West Deptford Twp",440,"'10-3132","Categorical Special Education Aid",2537445.00,2537445.00,3885581.00
15,"Gloucester",5620,"West Deptford Twp",460,"'10-3176","Equalization Aid",11043408.00,10881344.00,9462910.00
15,"Gloucester",5620,"West Deptford Twp",470,"'10-3177","Categorical Security Aid",293580.00,293580.00,662101.00
15,"Gloucester",5620,"West Deptford Twp",500,"'10-3XXX","Other State Aids",48904.00,72929.00,0.00
15,"Gloucester",5620,"West Deptford Twp",506,"'10-3301","State Reimbursement for Menstrual Products",0.00,13000.00,16692.00
15,"Gloucester",5620,"West Deptford Twp",520,"'","Total Revenues from State Sources",15837275.00,15488548.00,16439893.00
15,"Gloucester",5620,"West Deptford Twp",540,"'10-4200","Medicaid Reimbursement",68243.00,109237.00,13084.00
15,"Gloucester",5620,"West Deptford Twp",570,"'","Total Revenues from Federal Sources",68243.00,109237.00,13084.00
15,"Gloucester",5620,"West Deptford Twp",580,"'10-303","Budgeted Fund Balance-Operating Budget",0.00,972457.00,690524.00
15,"Gloucester",5620,"West Deptford Twp",620,"'10-309","Withdrawal from Capital Reserve for Excess Cost and Other Capital Projects",0.00,427071.00,0.00
15,"Gloucester",5620,"West Deptford Twp",710,"'","Adjustment for Prior Year Encumbrances",0.00,707211.00,0.00
15,"Gloucester",5620,"West Deptford Twp",715,"'","Actual Revenues (Over)/Under Expenditures",2865835.00,0.00,0.00
15,"Gloucester",5620,"West Deptford Twp",720,"'","Total Operating Budget",55859895.00,56462927.00,56870281.00
15,"Gloucester",5620,"West Deptford Twp",737,"'20-1760","Student Activity Fund Revenue",815031.00,374669.00,0.00
15,"Gloucester",5620,"West Deptford Twp",738,"'20-1770","Scholarship Fund Revenue",102475.00,0.00,0.00
15,"Gloucester",5620,"West Deptford Twp",740,"'20-1XXX","Other Revenue from Local Sources",6752.00,8725.00,0.00
15,"Gloucester",5620,"West Deptford Twp",745,"'20-1XXX","Total Revenues from Local Sources",924258.00,383394.00,0.00
15,"Gloucester",5620,"West Deptford Twp",755,"'20-3218","Preschool Education Aid-Prior Year Carryover",582626.00,646522.00,646522.00
15,"Gloucester",5620,"West Deptford Twp",760,"'20-3218","Preschool Education Aid",1555678.00,2587401.00,2486768.00
15,"Gloucester",5620,"West Deptford Twp",761,"'20-3257","Sda Emergent Needs and Capital Maintenance In School Districts",0.00,68478.00,0.00
15,"Gloucester",5620,"West Deptford Twp",765,"'20-32XX","Other Restricted Entitlements",1709.00,3549.00,0.00
15,"Gloucester",5620,"West Deptford Twp",770,"'","Total Revenues from State Sources",2140013.00,3305950.00,3133290.00
15,"Gloucester",5620,"West Deptford Twp",775,"'20-4411-4416","Title I",526754.00,559134.00,474079.00
15,"Gloucester",5620,"West Deptford Twp",785,"'20-4491-4494","Title III",6660.00,6936.00,0.00
15,"Gloucester",5620,"West Deptford Twp",803,"'20-4409","Arp-Idea Preschool",3845.00,0.00,0.00
15,"Gloucester",5620,"West Deptford Twp",804,"'20-4419","Arp-Idea Basic",48568.00,0.00,0.00
15,"Gloucester",5620,"West Deptford Twp",805,"'20-4420-4429","I.D.E.A. Part B (Handicapped)",897648.00,872786.00,807883.00
15,"Gloucester",5620,"West Deptford Twp",806,"'20-4541","Arp ESSER Subgrant-Accelerated Learning Coaching and Educator Support Grant",182247.00,71192.00,0.00
15,"Gloucester",5620,"West Deptford Twp",807,"'20-4542","Arp ESSER Subgrant-Evidence-Based Summer Learning and Enrichment Activities Grant",0.00,29814.00,0.00
15,"Gloucester",5620,"West Deptford Twp",808,"'20-4543","Arp ESSER Subgrant-Evidence-Based Comprehensive Beyond the School Day Activities Grant",33182.00,0.00,0.00
15,"Gloucester",5620,"West Deptford Twp",809,"'20-4544","Arp ESSER Subgrant-New Jersey Tiered System of Supports (Njtss) Mental Health Support Staffing Gra",48501.00,40000.00,0.00
15,"Gloucester",5620,"West Deptford Twp",814,"'20-4540","Arp-ESSER",864685.00,62632.00,0.00
15,"Gloucester",5620,"West Deptford Twp",823,"'20-4534","CRRSA Act-ESSER II",3003.00,0.00,0.00
15,"Gloucester",5620,"West Deptford Twp",824,"'20-4535","CRRSA Act-Learning Acceleration Grant",5179.00,0.00,0.00
15,"Gloucester",5620,"West Deptford Twp",825,"'20-4XXX","Other",0.00,154000.00,0.00
15,"Gloucester",5620,"West Deptford Twp",826,"'20-4536","CRRSA Act-Mental Health Grant",632.00,0.00,0.00
15,"Gloucester",5620,"West Deptford Twp",827,"'20-4537","Additional Or Compensatory Special Education and Related Services (Acsers)",576082.00,0.00,0.00
15,"Gloucester",5620,"West Deptford Twp",829,"'20-4546","Arp Homeless Children and Youth II Grant",21653.00,0.00,0.00
15,"Gloucester",5620,"West Deptford Twp",830,"'","Total Revenues from Federal Sources",3218639.00,1796494.00,1281962.00
15,"Gloucester",5620,"West Deptford Twp",836,"'20-5200","Transfers from Operating Budget-Pre-Kindergartenindergartenindergartenindergartenindergartenindergar",0.00,0.00,407446.00
15,"Gloucester",5620,"West Deptford Twp",837,"'","Actual Revenues (Over)/Under Expenditures-Student Activity Fund",-46168.00,0.00,0.00
15,"Gloucester",5620,"West Deptford Twp",838,"'","Actual Revenues (Over)/Under Expenditures-Scholarship Fund",-10903.00,0.00,0.00
15,"Gloucester",5620,"West Deptford Twp",840,"'","Total Grants and Entitlements",6225839.00,5485838.00,4822698.00
15,"Gloucester",5620,"West Deptford Twp",860,"'40-1210","Local Tax Levy",849575.00,870870.00,873684.00
15,"Gloucester",5620,"West Deptford Twp",885,"'","Total Revenues from Local Sources",849575.00,870870.00,873684.00
15,"Gloucester",5620,"West Deptford Twp",890,"'40-3160","Debt Service Aid Type II",131800.00,135105.00,135541.00
15,"Gloucester",5620,"West Deptford Twp",895,"'","Total Local Repayment of Debt",981375.00,1005975.00,1009225.00
15,"Gloucester",5620,"West Deptford Twp",935,"'","Total Repayment of Debt",981375.00,1005975.00,1009225.00
15,"Gloucester",5620,"West Deptford Twp",1000,"'","Total Revenues/Sources",63067109.00,62954740.00,62702204.00
15,"Gloucester",5620,"West Deptford Twp",1002,"'20-5200","Deduct Transfer-Transfers from Operating Budget-Pre-Kindergartenindergartenindergartenindergartenind",0.00,0.00,407446.00
15,"Gloucester",5620,"West Deptford Twp",1010,"'","Total Revenues/Sources Net of Transfers",63067109.00,62954740.00,62294758.00
15,"Gloucester",5740,"Westville Boro",100,"'10-1210","Local Tax Levy-Base Budget",3032053.00,3092694.00,3154548.00
15,"Gloucester",5740,"Westville Boro",114,"'10-121x","Total Tax Levy",3032053.00,3092694.00,3154548.00
15,"Gloucester",5740,"Westville Boro",190,"'10-1300","Total Tuition",100172.00,0.00,25000.00
15,"Gloucester",5740,"Westville Boro",300,"'10-1XXX","Unrestricted Miscellaneous Revenues",87554.00,6084.00,2805.00
15,"Gloucester",5740,"Westville Boro",330,"'10-1XXX","Interest Earned on Maintenance Reserve",0.00,1.00,1.00
15,"Gloucester",5740,"Westville Boro",340,"'10-1XXX","Interest Earned on Capital Reserve Funds",15330.00,1.00,1.00
15,"Gloucester",5740,"Westville Boro",350,"'10-1XXX","Other Restricted Miscellaneous Revenues / Paycheck Protection Program (Apssds Only)",8611.00,0.00,0.00
15,"Gloucester",5740,"Westville Boro",370,"'","Total Revenues from Local Sources",3243720.00,3098780.00,3182355.00
15,"Gloucester",5740,"Westville Boro",420,"'10-3121","Categorical Transportation Aid",28684.00,44717.00,73370.00
15,"Gloucester",5740,"Westville Boro",430,"'10-3131","Extraordinary Aid",114881.00,0.00,0.00
15,"Gloucester",5740,"Westville Boro",440,"'10-3132","Categorical Special Education Aid",183022.00,367788.00,530418.00
15,"Gloucester",5740,"Westville Boro",460,"'10-3176","Equalization Aid",3888169.00,4427909.00,4561298.00
15,"Gloucester",5740,"Westville Boro",470,"'10-3177","Categorical Security Aid",124456.00,153238.00,128184.00
15,"Gloucester",5740,"Westville Boro",503,"'10-3256","State Reimbursements from Securing Our Childrens Future Bond Act",20000.00,0.00,0.00
15,"Gloucester",5740,"Westville Boro",520,"'","Total Revenues from State Sources",4359212.00,4993652.00,5293270.00
15,"Gloucester",5740,"Westville Boro",540,"'10-4200","Medicaid Reimbursement",6277.00,28045.00,3553.00
15,"Gloucester",5740,"Westville Boro",570,"'","Total Revenues from Federal Sources",6277.00,28045.00,3553.00
15,"Gloucester",5740,"Westville Boro",580,"'10-303","Budgeted Fund Balance-Operating Budget",0.00,657457.00,658713.00
15,"Gloucester",5740,"Westville Boro",620,"'10-309","Withdrawal from Capital Reserve for Excess Cost and Other Capital Projects",0.00,250000.00,200000.00
15,"Gloucester",5740,"Westville Boro",630,"'10-310","Withdrawal from Maintenance Reserve",0.00,0.00,100000.00
15,"Gloucester",5740,"Westville Boro",710,"'","Adjustment for Prior Year Encumbrances",0.00,141467.00,0.00
15,"Gloucester",5740,"Westville Boro",715,"'","Actual Revenues (Over)/Under Expenditures",45060.00,0.00,0.00
15,"Gloucester",5740,"Westville Boro",720,"'","Total Operating Budget",7654269.00,9169401.00,9437891.00
15,"Gloucester",5740,"Westville Boro",737,"'20-1760","Student Activity Fund Revenue",54382.00,10000.00,10000.00
15,"Gloucester",5740,"Westville Boro",740,"'20-1XXX","Other Revenue from Local Sources",2807.00,193.00,0.00
15,"Gloucester",5740,"Westville Boro",745,"'20-1XXX","Total Revenues from Local Sources",57189.00,10193.00,10000.00
15,"Gloucester",5740,"Westville Boro",755,"'20-3218","Preschool Education Aid-Prior Year Carryover",0.00,21956.00,172909.00
15,"Gloucester",5740,"Westville Boro",760,"'20-3218","Preschool Education Aid",736287.00,786812.00,766176.00
15,"Gloucester",5740,"Westville Boro",761,"'20-3257","Sda Emergent Needs and Capital Maintenance In School Districts",8319.00,8319.00,0.00
15,"Gloucester",5740,"Westville Boro",766,"'20-3291","Climate Awareness Education Grant",7877.00,21729.00,0.00
15,"Gloucester",5740,"Westville Boro",770,"'","Total Revenues from State Sources",752483.00,838816.00,939085.00
15,"Gloucester",5740,"Westville Boro",775,"'20-4411-4416","Title I",90042.00,141254.00,96146.00
15,"Gloucester",5740,"Westville Boro",780,"'20-4451-4455","Title II",9797.00,33402.00,10969.00
15,"Gloucester",5740,"Westville Boro",785,"'20-4491-4494","Title III",0.00,1694.00,1440.00
15,"Gloucester",5740,"Westville Boro",790,"'20-4471-4474","Title IV",12550.00,17450.00,8500.00
15,"Gloucester",5740,"Westville Boro",805,"'20-4420-4429","I.D.E.A. Part B (Handicapped)",141705.00,129829.00,110355.00
15,"Gloucester",5740,"Westville Boro",806,"'20-4541","Arp ESSER Subgrant-Accelerated Learning Coaching and Educator Support Grant",8608.00,38580.00,0.00
15,"Gloucester",5740,"Westville Boro",807,"'20-4542","Arp ESSER Subgrant-Evidence-Based Summer Learning and Enrichment Activities Grant",18956.00,18754.00,0.00
15,"Gloucester",5740,"Westville Boro",808,"'20-4543","Arp ESSER Subgrant-Evidence-Based Comprehensive Beyond the School Day Activities Grant",18916.00,21084.00,0.00
15,"Gloucester",5740,"Westville Boro",809,"'20-4544","Arp ESSER Subgrant-New Jersey Tiered System of Supports (Njtss) Mental Health Support Staffing Gra",20895.00,21725.00,0.00
15,"Gloucester",5740,"Westville Boro",814,"'20-4540","Arp-ESSER",161102.00,24880.00,0.00
15,"Gloucester",5740,"Westville Boro",824,"'20-4535","CRRSA Act-Learning Acceleration Grant",8326.00,0.00,0.00
15,"Gloucester",5740,"Westville Boro",826,"'20-4536","CRRSA Act-Mental Health Grant",4573.00,0.00,0.00
15,"Gloucester",5740,"Westville Boro",828,"'20-4545","Arp Homeless Children and Youth I Grant",788.00,0.00,0.00
15,"Gloucester",5740,"Westville Boro",830,"'","Total Revenues from Federal Sources",496258.00,448652.00,227410.00
15,"Gloucester",5740,"Westville Boro",835,"'20-5200","Transfers from Operating Budget-Pre-Kindergartenindergartenindergartenindergartenindergartenindergar",85800.00,0.00,0.00
15,"Gloucester",5740,"Westville Boro",836,"'20-5200","Transfers from Operating Budget-Pre-Kindergartenindergartenindergartenindergartenindergartenindergar",0.00,121048.00,125368.00
15,"Gloucester",5740,"Westville Boro",837,"'","Actual Revenues (Over)/Under Expenditures-Student Activity Fund",1418.00,0.00,0.00
15,"Gloucester",5740,"Westville Boro",840,"'","Total Grants and Entitlements",1393148.00,1418709.00,1301863.00
15,"Gloucester",5740,"Westville Boro",1000,"'","Total Revenues/Sources",9047417.00,10588110.00,10739754.00
15,"Gloucester",5740,"Westville Boro",1001,"'20-5200","Deduct Transfer-Transfers from Operating Budget-Pre-Kindergartenindergartenindergartenindergartenind",85800.00,0.00,0.00
15,"Gloucester",5740,"Westville Boro",1002,"'20-5200","Deduct Transfer-Transfers from Operating Budget-Pre-Kindergartenindergartenindergartenindergartenind",0.00,121048.00,125368.00
15,"Gloucester",5740,"Westville Boro",1010,"'","Total Revenues/Sources Net of Transfers",8961617.00,10467062.00,10614386.00
15,"Gloucester",5860,"Woodbury City",100,"'10-1210","Local Tax Levy-Base Budget",13278506.00,13278506.00,13278506.00
15,"Gloucester",5860,"Woodbury City",114,"'10-121x","Total Tax Levy",13278506.00,13278506.00,13278506.00
15,"Gloucester",5860,"Woodbury City",190,"'10-1300","Total Tuition",133777.00,0.00,0.00
15,"Gloucester",5860,"Woodbury City",300,"'10-1XXX","Unrestricted Miscellaneous Revenues",723918.00,50000.00,50000.00
15,"Gloucester",5860,"Woodbury City",340,"'10-1XXX","Interest Earned on Capital Reserve Funds",500.00,500.00,500.00
15,"Gloucester",5860,"Woodbury City",370,"'","Total Revenues from Local Sources",14136701.00,13329006.00,13329006.00
15,"Gloucester",5860,"Woodbury City",410,"'10-3116","School Choice Aid",102902.00,106290.00,131694.00
15,"Gloucester",5860,"Woodbury City",420,"'10-3121","Categorical Transportation Aid",170342.00,235458.00,243168.00
15,"Gloucester",5860,"Woodbury City",430,"'10-3131","Extraordinary Aid",212776.00,50000.00,50000.00
15,"Gloucester",5860,"Woodbury City",440,"'10-3132","Categorical Special Education Aid",1010493.00,1838938.00,2454547.00
15,"Gloucester",5860,"Woodbury City",460,"'10-3176","Equalization Aid",22234676.00,23718073.00,24784484.00
15,"Gloucester",5860,"Woodbury City",470,"'10-3177","Categorical Security Aid",499272.00,736644.00,638661.00
15,"Gloucester",5860,"Woodbury City",520,"'","Total Revenues from State Sources",24230461.00,26685403.00,28302554.00
15,"Gloucester",5860,"Woodbury City",540,"'10-4200","Medicaid Reimbursement",54853.00,75314.00,12197.00
15,"Gloucester",5860,"Woodbury City",570,"'","Total Revenues from Federal Sources",54853.00,75314.00,12197.00
15,"Gloucester",5860,"Woodbury City",580,"'10-303","Budgeted Fund Balance-Operating Budget",0.00,968276.00,953318.00
15,"Gloucester",5860,"Woodbury City",600,"'10-307","Withdrawal from Capital Reserve for Local Share",0.00,294887.00,0.00
15,"Gloucester",5860,"Woodbury City",620,"'10-309","Withdrawal from Capital Reserve for Excess Cost and Other Capital Projects",0.00,3215828.00,9790828.00
15,"Gloucester",5860,"Woodbury City",625,"'10-317","Withdrawal from Capital Reserve for Transfer To Debt Service Fund",0.00,1700000.00,0.00
15,"Gloucester",5860,"Woodbury City",710,"'","Adjustment for Prior Year Encumbrances",0.00,1337948.00,0.00
