"county_id","county_name","district_id","district_name","line_desc","year_1","year_2","year_3","year_4","year_5"
23,"Middlesex",3120,"Metuchen Boro","Administration Salaries and Benefits",1370,1464,1609,1586,1581
23,"Middlesex",3120,"Metuchen Boro","Total Operations and Maintenance of Plant",1625,1762,1808,1789,1859
23,"Middlesex",3120,"Metuchen Boro","Operations and Maintenance-Salaries and Benefits",849,959,1050,1035,1077
23,"Middlesex",3120,"Metuchen Boro","Board Contribution to Food Services",0,0,0,0,0
23,"Middlesex",3120,"Metuchen Boro","Total Extracurricular Costs",479,505,527,520,519
23,"Middlesex",3120,"Metuchen Boro","Total Equipment Costs",43,63,0,0,0
23,"Middlesex",3120,"Metuchen Boro","Legal Costs",43,37,45,44,43
23,"Middlesex",3120,"Metuchen Boro","Employee Benefits as a percentage of salaries","23.93%","25.20%","28.82%","28.84%","30.28%"
23,"Middlesex",3140,"Middlesex Boro","Total Budgetary Comparative Per Pupil Cost",17008,17596,20687,21053,21927
23,"Middlesex",3140,"Middlesex Boro","Total Classroom Instruction",10015,10123,11830,12078,12368
23,"Middlesex",3140,"Middlesex Boro","Classroom-Salaries and Benefits",9606,9579,10888,10917,11363
23,"Middlesex",3140,"Middlesex Boro","Classroom-General Supplies and Textbooks",267,309,735,712,534
23,"Middlesex",3140,"Middlesex Boro","Classroom-Purchased Services",142,235,207,450,471
23,"Middlesex",3140,"Middlesex Boro","Total Support Services",2802,2889,3375,3433,3746
23,"Middlesex",3140,"Middlesex Boro","Support Services-Salaries and Benefits",2255,2345,2821,2742,2924
23,"Middlesex",3140,"Middlesex Boro","Total Administrative Costs",2102,2370,2539,2593,2593
23,"Middlesex",3140,"Middlesex Boro","Administration Salaries and Benefits",1738,1946,2063,2075,2125
23,"Middlesex",3140,"Middlesex Boro","Total Operations and Maintenance of Plant",1667,1769,2425,2433,2668
23,"Middlesex",3140,"Middlesex Boro","Operations and Maintenance-Salaries and Benefits",902,938,1050,1097,1206
23,"Middlesex",3140,"Middlesex Boro","Board Contribution to Food Services",0,0,0,0,0
23,"Middlesex",3140,"Middlesex Boro","Total Extracurricular Costs",393,414,485,484,517
23,"Middlesex",3140,"Middlesex Boro","Total Equipment Costs",10,134,17,137,118
23,"Middlesex",3140,"Middlesex Boro","Legal Costs",42,56,71,77,69
23,"Middlesex",3140,"Middlesex Boro","Employee Benefits as a percentage of salaries","27.65%","27.34%","27.13%","25.31%","27.31%"
23,"Middlesex",3150,"Middlesex Co Vocational","Total Budgetary Comparative Per Pupil Cost",20102,21991,19271,19299,19439
23,"Middlesex",3150,"Middlesex Co Vocational","Total Classroom Instruction",9268,10124,8784,8734,8901
23,"Middlesex",3150,"Middlesex Co Vocational","Classroom-Salaries and Benefits",8286,8902,7873,7722,8051
23,"Middlesex",3150,"Middlesex Co Vocational","Classroom-General Supplies and Textbooks",677,865,646,752,591
23,"Middlesex",3150,"Middlesex Co Vocational","Classroom-Purchased Services",304,357,266,261,260
23,"Middlesex",3150,"Middlesex Co Vocational","Total Support Services",2290,2490,2256,2215,2251
23,"Middlesex",3150,"Middlesex Co Vocational","Support Services-Salaries and Benefits",2162,2354,2125,2083,2125
23,"Middlesex",3150,"Middlesex Co Vocational","Total Administrative Costs",3628,4002,3530,3570,3528
23,"Middlesex",3150,"Middlesex Co Vocational","Administration Salaries and Benefits",3039,3317,2935,2881,2983
23,"Middlesex",3150,"Middlesex Co Vocational","Total Operations and Maintenance of Plant",4450,4840,4234,4309,4281
23,"Middlesex",3150,"Middlesex Co Vocational","Operations and Maintenance-Salaries and Benefits",1819,1896,1752,1675,1683
23,"Middlesex",3150,"Middlesex Co Vocational","Board Contribution to Food Services",0,0,0,0,0
23,"Middlesex",3150,"Middlesex Co Vocational","Total Extracurricular Costs",395,449,396,400,405
23,"Middlesex",3150,"Middlesex Co Vocational","Total Equipment Costs",14,0,0,0,0
23,"Middlesex",3150,"Middlesex Co Vocational","Legal Costs",35,28,49,48,48
23,"Middlesex",3150,"Middlesex Co Vocational","Employee Benefits as a percentage of salaries","28.80%","30.40%","30.39%","30.53%","31.44%"
23,"Middlesex",3220,"Milltown Boro","Total Budgetary Comparative Per Pupil Cost",15822,17673,19891,21290,20659
23,"Middlesex",3220,"Milltown Boro","Total Classroom Instruction",9535,10260,11485,12267,11640
23,"Middlesex",3220,"Milltown Boro","Classroom-Salaries and Benefits",8054,8703,9672,10352,9983
23,"Middlesex",3220,"Milltown Boro","Classroom-General Supplies and Textbooks",650,706,941,1007,703
23,"Middlesex",3220,"Milltown Boro","Classroom-Purchased Services",831,850,872,908,954
23,"Middlesex",3220,"Milltown Boro","Total Support Services",2296,2946,3446,3688,3740
23,"Middlesex",3220,"Milltown Boro","Support Services-Salaries and Benefits",1884,2205,2393,2561,2789
23,"Middlesex",3220,"Milltown Boro","Total Administrative Costs",2223,2338,2342,2533,2527
23,"Middlesex",3220,"Milltown Boro","Administration Salaries and Benefits",1912,2083,1980,2119,2110
23,"Middlesex",3220,"Milltown Boro","Total Operations and Maintenance of Plant",1481,1807,2099,2247,2276
23,"Middlesex",3220,"Milltown Boro","Operations and Maintenance-Salaries and Benefits",717,834,1030,1102,1044
23,"Middlesex",3220,"Milltown Boro","Board Contribution to Food Services",0,0,0,0,0
23,"Middlesex",3220,"Milltown Boro","Total Extracurricular Costs",264,298,480,514,437
23,"Middlesex",3220,"Milltown Boro","Total Equipment Costs",11,0,0,0,0
23,"Middlesex",3220,"Milltown Boro","Legal Costs",56,47,72,102,95
23,"Middlesex",3220,"Milltown Boro","Employee Benefits as a percentage of salaries","30.74%","31.12%","28.97%","28.97%","31.38%"
23,"Middlesex",3290,"Monroe Twp","Total Budgetary Comparative Per Pupil Cost",17301,17585,18404,18872,19511
23,"Middlesex",3290,"Monroe Twp","Total Classroom Instruction",10684,10842,11165,11431,11878
23,"Middlesex",3290,"Monroe Twp","Classroom-Salaries and Benefits",10034,10154,10533,10814,11294
23,"Middlesex",3290,"Monroe Twp","Classroom-General Supplies and Textbooks",332,327,315,288,215
23,"Middlesex",3290,"Monroe Twp","Classroom-Purchased Services",318,362,317,330,369
23,"Middlesex",3290,"Monroe Twp","Total Support Services",2632,2688,2805,2855,2917
23,"Middlesex",3290,"Monroe Twp","Support Services-Salaries and Benefits",2354,2379,2516,2559,2624
23,"Middlesex",3290,"Monroe Twp","Total Administrative Costs",1609,1614,1685,1790,1784
23,"Middlesex",3290,"Monroe Twp","Administration Salaries and Benefits",1369,1400,1458,1545,1557
23,"Middlesex",3290,"Monroe Twp","Total Operations and Maintenance of Plant",1897,1951,2217,2270,2386
23,"Middlesex",3290,"Monroe Twp","Operations and Maintenance-Salaries and Benefits",1276,1277,1395,1414,1465
23,"Middlesex",3290,"Monroe Twp","Board Contribution to Food Services",0,0,0,0,0
23,"Middlesex",3290,"Monroe Twp","Total Extracurricular Costs",287,317,338,351,334
23,"Middlesex",3290,"Monroe Twp","Total Equipment Costs",14,7,0,2,0
23,"Middlesex",3290,"Monroe Twp","Legal Costs",51,34,33,44,33
23,"Middlesex",3290,"Monroe Twp","Employee Benefits as a percentage of salaries","38.35%","34.11%","36.38%","36.09%","39.13%"
23,"Middlesex",3530,"New Brunswick City","Total Budgetary Comparative Per Pupil Cost",20351,22625,24106,27256,27485
23,"Middlesex",3530,"New Brunswick City","Total Classroom Instruction",11302,12884,14124,15749,16255
23,"Middlesex",3530,"New Brunswick City","Classroom-Salaries and Benefits",10380,11861,12796,14187,14986
23,"Middlesex",3530,"New Brunswick City","Classroom-General Supplies and Textbooks",305,339,416,465,410
23,"Middlesex",3530,"New Brunswick City","Classroom-Purchased Services",617,684,912,1096,858
23,"Middlesex",3530,"New Brunswick City","Total Support Services",3603,3765,4253,4774,4898
23,"Middlesex",3530,"New Brunswick City","Support Services-Salaries and Benefits",2843,3361,3589,3996,4005
23,"Middlesex",3530,"New Brunswick City","Total Administrative Costs",2014,2177,2281,2503,2501
23,"Middlesex",3530,"New Brunswick City","Administration Salaries and Benefits",1762,1877,1966,2144,2166
23,"Middlesex",3530,"New Brunswick City","Total Operations and Maintenance of Plant",3303,3642,3267,4033,3657
23,"Middlesex",3530,"New Brunswick City","Operations and Maintenance-Salaries and Benefits",1593,1858,1944,2112,2091
23,"Middlesex",3530,"New Brunswick City","Board Contribution to Food Services",0,0,0,0,0
23,"Middlesex",3530,"New Brunswick City","Total Extracurricular Costs",104,119,113,125,120
23,"Middlesex",3530,"New Brunswick City","Total Equipment Costs",178,161,147,171,136
23,"Middlesex",3530,"New Brunswick City","Legal Costs",19,18,26,29,28
23,"Middlesex",3530,"New Brunswick City","Restricted Federal and State Revenue other than Preschool Education Aid Included Above",0,0,0,0,0
23,"Middlesex",3530,"New Brunswick City","Employee Benefits as a percentage of salaries","40.31%","39.65%","43.48%","41.42%","50.30%"
23,"Middlesex",3620,"North Brunswick Twp","Total Budgetary Comparative Per Pupil Cost",18528,20114,21303,22094,22753
23,"Middlesex",3620,"North Brunswick Twp","Total Classroom Instruction",11221,12048,12536,12977,13440
23,"Middlesex",3620,"North Brunswick Twp","Classroom-Salaries and Benefits",10870,11679,11869,12286,12833
23,"Middlesex",3620,"North Brunswick Twp","Classroom-General Supplies and Textbooks",162,158,231,239,267
23,"Middlesex",3620,"North Brunswick Twp","Classroom-Purchased Services",189,210,437,452,339
23,"Middlesex",3620,"North Brunswick Twp","Total Support Services",3164,3462,3848,3984,4132
23,"Middlesex",3620,"North Brunswick Twp","Support Services-Salaries and Benefits",2620,2839,2952,3056,3114
23,"Middlesex",3620,"North Brunswick Twp","Total Administrative Costs",1790,1887,1931,2013,1921
23,"Middlesex",3620,"North Brunswick Twp","Administration Salaries and Benefits",1423,1517,1509,1562,1495
23,"Middlesex",3620,"North Brunswick Twp","Total Operations and Maintenance of Plant",1936,2275,2522,2638,2759
23,"Middlesex",3620,"North Brunswick Twp","Operations and Maintenance-Salaries and Benefits",1122,1258,1317,1363,1399
23,"Middlesex",3620,"North Brunswick Twp","Board Contribution to Food Services",0,0,0,0,0
23,"Middlesex",3620,"North Brunswick Twp","Total Extracurricular Costs",340,359,379,394,397
23,"Middlesex",3620,"North Brunswick Twp","Total Equipment Costs",390,378,229,237,94
23,"Middlesex",3620,"North Brunswick Twp","Legal Costs",24,31,30,32,39
23,"Middlesex",3620,"North Brunswick Twp","Employee Benefits as a percentage of salaries","32.06%","34.65%","32.15%","32.15%","34.50%"
23,"Middlesex",3845,"Old Bridge Twp","Total Budgetary Comparative Per Pupil Cost",16723,17714,18394,18218,19235
23,"Middlesex",3845,"Old Bridge Twp","Total Classroom Instruction",10455,11133,11485,11361,11907
23,"Middlesex",3845,"Old Bridge Twp","Classroom-Salaries and Benefits",10149,10736,11047,10927,11204
23,"Middlesex",3845,"Old Bridge Twp","Classroom-General Supplies and Textbooks",282,186,179,177,459
23,"Middlesex",3845,"Old Bridge Twp","Classroom-Purchased Services",23,212,259,256,244
23,"Middlesex",3845,"Old Bridge Twp","Total Support Services",2091,2346,2436,2410,2630
23,"Middlesex",3845,"Old Bridge Twp","Support Services-Salaries and Benefits",1808,1960,2037,2015,2099
23,"Middlesex",3845,"Old Bridge Twp","Total Administrative Costs",1421,1437,1540,1525,1523
23,"Middlesex",3845,"Old Bridge Twp","Administration Salaries and Benefits",1159,1200,1270,1256,1211
23,"Middlesex",3845,"Old Bridge Twp","Total Operations and Maintenance of Plant",2339,2358,2422,2417,2622
23,"Middlesex",3845,"Old Bridge Twp","Operations and Maintenance-Salaries and Benefits",442,543,518,512,605
23,"Middlesex",3845,"Old Bridge Twp","Board Contribution to Food Services",0,0,0,0,0
23,"Middlesex",3845,"Old Bridge Twp","Total Extracurricular Costs",268,277,319,316,329
23,"Middlesex",3845,"Old Bridge Twp","Total Equipment Costs",33,61,0,2,36
23,"Middlesex",3845,"Old Bridge Twp","Legal Costs",16,15,17,17,16
23,"Middlesex",3845,"Old Bridge Twp","Employee Benefits as a percentage of salaries","33.78%","34.97%","40.29%","40.29%","44.39%"
23,"Middlesex",4090,"Perth Amboy City","Total Budgetary Comparative Per Pupil Cost",34625,23658,22432,23305,24070
23,"Middlesex",4090,"Perth Amboy City","Total Classroom Instruction",23622,14135,13736,14059,14535
23,"Middlesex",4090,"Perth Amboy City","Classroom-Salaries and Benefits",22621,13649,13416,13739,13996
23,"Middlesex",4090,"Perth Amboy City","Classroom-General Supplies and Textbooks",854,398,306,297,514
23,"Middlesex",4090,"Perth Amboy City","Classroom-Purchased Services",148,88,13,24,25
23,"Middlesex",4090,"Perth Amboy City","Total Support Services",4645,3880,3330,3423,3578
23,"Middlesex",4090,"Perth Amboy City","Support Services-Salaries and Benefits",3769,2891,3028,2978,3008
23,"Middlesex",4090,"Perth Amboy City","Total Administrative Costs",2807,2078,1925,2183,2172
23,"Middlesex",4090,"Perth Amboy City","Administration Salaries and Benefits",2351,1661,1495,1660,1632
23,"Middlesex",4090,"Perth Amboy City","Total Operations and Maintenance of Plant",3121,3271,3244,3407,3640
23,"Middlesex",4090,"Perth Amboy City","Operations and Maintenance-Salaries and Benefits",2323,2115,2248,2330,2399
23,"Middlesex",4090,"Perth Amboy City","Board Contribution to Food Services",0,0,0,0,0
23,"Middlesex",4090,"Perth Amboy City","Total Extracurricular Costs",252,182,89,130,31
23,"Middlesex",4090,"Perth Amboy City","Total Equipment Costs",444,294,73,81,17
23,"Middlesex",4090,"Perth Amboy City","Legal Costs",54,41,44,52,50
23,"Middlesex",4090,"Perth Amboy City","Restricted Federal and State Revenue other than Preschool Education Aid Included Above",176,213,216,224,221
23,"Middlesex",4090,"Perth Amboy City","Employee Benefits as a percentage of salaries","46.20%","45.57%","50.66%","48.63%","53.94%"
23,"Middlesex",4130,"Piscataway Twp","Total Budgetary Comparative Per Pupil Cost",15256,16424,18468,18753,19650
23,"Middlesex",4130,"Piscataway Twp","Total Classroom Instruction",8781,9370,10719,10729,11338
23,"Middlesex",4130,"Piscataway Twp","Classroom-Salaries and Benefits",7974,8402,9410,9168,10020
23,"Middlesex",4130,"Piscataway Twp","Classroom-General Supplies and Textbooks",168,139,353,537,276
23,"Middlesex",4130,"Piscataway Twp","Classroom-Purchased Services",639,829,956,1024,1042
23,"Middlesex",4130,"Piscataway Twp","Total Support Services",2817,3020,3325,3411,3604
23,"Middlesex",4130,"Piscataway Twp","Support Services-Salaries and Benefits",2295,2480,2713,2683,2911
23,"Middlesex",4130,"Piscataway Twp","Total Administrative Costs",1512,1606,1755,1866,1863
23,"Middlesex",4130,"Piscataway Twp","Administration Salaries and Benefits",1235,1276,1406,1462,1504
23,"Middlesex",4130,"Piscataway Twp","Total Operations and Maintenance of Plant",1798,2011,2208,2268,2345
23,"Middlesex",4130,"Piscataway Twp","Operations and Maintenance-Salaries and Benefits",1003,1040,1164,1111,1230
23,"Middlesex",4130,"Piscataway Twp","Board Contribution to Food Services",0,14,0,0,0
23,"Middlesex",4130,"Piscataway Twp","Total Extracurricular Costs",285,320,374,382,398
23,"Middlesex",4130,"Piscataway Twp","Total Equipment Costs",160,146,468,505,186
23,"Middlesex",4130,"Piscataway Twp","Legal Costs",28,37,39,39,39
23,"Middlesex",4130,"Piscataway Twp","Employee Benefits as a percentage of salaries","30.56%","33.53%","35.41%","35.81%","37.51%"
23,"Middlesex",4660,"Sayreville Boro","Total Budgetary Comparative Per Pupil Cost",15920,16895,18759,19065,19738
23,"Middlesex",4660,"Sayreville Boro","Total Classroom Instruction",9675,10173,11061,11120,11839
23,"Middlesex",4660,"Sayreville Boro","Classroom-Salaries and Benefits",9263,9661,10387,10444,11187
23,"Middlesex",4660,"Sayreville Boro","Classroom-General Supplies and Textbooks",195,270,393,376,352
23,"Middlesex",4660,"Sayreville Boro","Classroom-Purchased Services",218,243,281,301,301
23,"Middlesex",4660,"Sayreville Boro","Total Support Services",2582,2812,3306,3431,3469
23,"Middlesex",4660,"Sayreville Boro","Support Services-Salaries and Benefits",2043,2338,2569,2626,2757
23,"Middlesex",4660,"Sayreville Boro","Total Administrative Costs",1681,1693,1822,2074,1981
23,"Middlesex",4660,"Sayreville Boro","Administration Salaries and Benefits",1197,1142,1224,1444,1326
23,"Middlesex",4660,"Sayreville Boro","Total Operations and Maintenance of Plant",1601,1741,2015,1881,1831
23,"Middlesex",4660,"Sayreville Boro","Operations and Maintenance-Salaries and Benefits",901,927,987,998,1105
23,"Middlesex",4660,"Sayreville Boro","Board Contribution to Food Services",0,0,0,0,0
23,"Middlesex",4660,"Sayreville Boro","Total Extracurricular Costs",266,297,327,332,348
23,"Middlesex",4660,"Sayreville Boro","Total Equipment Costs",29,76,233,264,176
23,"Middlesex",4660,"Sayreville Boro","Legal Costs",20,46,24,27,40
23,"Middlesex",4660,"Sayreville Boro","Employee Benefits as a percentage of salaries","27.13%","30.69%","33.83%","33.26%","38.68%"
23,"Middlesex",4830,"South Amboy City","Total Budgetary Comparative Per Pupil Cost",13577,15287,15652,16663,16657
